"R-HSA-1989781","R-HSA-418594","R-HSA-975298","R-HSA-418555","R-HSA-1442490","R-HSA-2565942","R-HSA-380259","R-HSA-380270","R-HSA-438066","R-HSA-442729","R-HSA-442982","R-HSA-5576893","R-HSA-5620912","R-HSA-5673001","R-HSA-1474228","R-HSA-5173214","R-HSA-389977","R-HSA-422356","R-HSA-194223","R-HSA-382556","R-HSA-196741","R-HSA-2142691","R-HSA-1369062","R-HSA-917937","R-HSA-163210","R-HSA-1222556","R-HSA-381038","R-HSA-77387","R-HSA-917977","R-HSA-983712","R-HSA-2022377","R-HSA-5578775","R-HSA-936837","R-HSA-210991","R-HSA-1912420","R-HSA-176187","R-HSA-5685938","R-HSA-5693607","R-HSA-5693616","R-HSA-6783310","R-HSA-69473","R-HSA-109688","R-HSA-159236","R-HSA-72163","R-HSA-72187","R-HSA-375170","R-HSA-1268020","R-HSA-5685942","R-HSA-5693554","R-HSA-5693568","R-HSA-5693579","R-HSA-912446","R-HSA-380108","R-HSA-2172127","R-HSA-429947","R-HSA-5617472","R-HSA-198933","R-HSA-983695","R-HSA-5628897","R-HSA-611105","R-HSA-1236382","R-HSA-1433559","R-HSA-182971","R-HSA-5654726","R-HSA-5654727","R-HSA-5654732","R-HSA-5654733","R-HSA-912631","R-HSA-390471","R-HSA-5250924","R-HSA-380994","R-HSA-450385","R-HSA-450513","R-HSA-450604","R-HSA-212300","R-HSA-3214858","R-HSA-5334118","R-HSA-2559584","R-HSA-2559586","R-HSA-3214847","R-HSA-2682334","R-HSA-3928663","R-HSA-3928665","R-HSA-6781823","R-HSA-6781827","R-HSA-6782135","R-HSA-6782210","R-HSA-5693565","R-HSA-202733","R-HSA-216083","R-HSA-2173791","R-HSA-420029","R-HSA-375276","R-HSA-416476","R-HSA-456926","R-HSA-114604","R-HSA-1227986","R-HSA-1257604","R-HSA-1433557","R-HSA-2219530","R-HSA-2424491","R-HSA-2730905","R-HSA-373753","R-HSA-375165","R-HSA-389357","R-HSA-389513","R-HSA-3928662","R-HSA-3928664","R-HSA-399954","R-HSA-399956","R-HSA-4420097","R-HSA-5621575","R-HSA-75892","R-HSA-416482","R-HSA-112043","R-HSA-202040","R-HSA-392170","R-HSA-400042","R-HSA-418597","R-HSA-4086398","R-HSA-5610785","R-HSA-5610787","R-HSA-5632684","R-HSA-114608","R-HSA-381676","R-HSA-5626467","R-HSA-5674135","R-HSA-1482788","R-HSA-1482801","R-HSA-1482839","R-HSA-1482925","R-HSA-1483166","R-HSA-381340","R-HSA-422085","R-HSA-452723","R-HSA-975634","R-HSA-4419969","R-HSA-983231","R-HSA-2028269","R-HSA-2022928","R-HSA-6799198","R-HSA-1169091","R-HSA-179409","R-HSA-499943","R-HSA-3108214","R-HSA-6782315","R-HSA-5358346","R-HSA-5362768","R-HSA-5678895","R-HSA-901032","R-HSA-3214841","R-HSA-181429","R-HSA-181430","R-HSA-210500","R-HSA-212676","R-HSA-264642","R-HSA-1445148","R-HSA-432722","R-HSA-110314","R-HSA-5696394","R-HSA-5696395","R-HSA-165054","R-HSA-1655829","R-HSA-180746","R-HSA-203927","R-HSA-5578749","R-HSA-6784531","R-HSA-392517","R-HSA-5607761","R-HSA-5676590","R-HSA-3214815","R-HSA-1834949","R-HSA-427413","R-HSA-73762","R-HSA-73772","R-HSA-73777","R-HSA-73780","R-HSA-73863","R-HSA-73980","R-HSA-749476","R-HSA-76061","R-HSA-76066","R-HSA-76071","R-HSA-112382","R-HSA-113418","R-HSA-167152","R-HSA-167158","R-HSA-167160","R-HSA-167161","R-HSA-167162","R-HSA-167172","R-HSA-167200","R-HSA-167238","R-HSA-167242","R-HSA-167243","R-HSA-167246","R-HSA-167287","R-HSA-167290","R-HSA-168325","R-HSA-5601884","R-HSA-674695","R-HSA-72086","R-HSA-72165","R-HSA-72203","R-HSA-73776","R-HSA-73779","R-HSA-75953","R-HSA-75955","R-HSA-76042","R-HSA-77075","R-HSA-162588","R-HSA-1632852","R-HSA-917729","R-HSA-2132295","R-HSA-194840","R-HSA-983189","R-HSA-165159","R-HSA-166208","R-HSA-380972","R-HSA-193648","R-HSA-1170546","R-HSA-174113","R-HSA-180534","R-HSA-187577","R-HSA-195253","R-HSA-202424","R-HSA-2122947","R-HSA-2644606","R-HSA-2871837","R-HSA-2894862","R-HSA-400253","R-HSA-5607764","R-HSA-5610780","R-HSA-5610783","R-HSA-5684264","R-HSA-69231","R-HSA-1810476","R-HSA-445989","R-HSA-933542","R-HSA-111465","R-HSA-400206","R-HSA-1181150","R-HSA-2173788","R-HSA-2173795","R-HSA-2173796","R-HSA-201451","R-HSA-975957","R-HSA-3769402","R-HSA-2022854","R-HSA-4085001","R-HSA-977068","R-HSA-606279","R-HSA-2408557","R-HSA-2032785","R-HSA-168638","R-HSA-5357905","R-HSA-5357956","R-HSA-936440","R-HSA-5669034","R-HSA-5668541","R-HSA-5676594","R-HSA-913709","R-HSA-975956","R-HSA-1660514","R-HSA-1660516","R-HSA-191859","R-HSA-2672351","R-HSA-3772470","R-HSA-202433","R-HSA-2029482","R-HSA-5663213","R-HSA-201681","R-HSA-3238698","R-HSA-373080","R-HSA-4086400","R-HSA-4641262","R-HSA-163560","R-HSA-70895","R-HSA-193368","R-HSA-163359","R-HSA-163615","R-HSA-164378","R-HSA-432040","R-HSA-389661","R-HSA-379716","R-HSA-5365859","R-HSA-193807","R-HSA-70171","R-HSA-70263","R-HSA-141430","R-HSA-174048","R-HSA-174084","R-HSA-174154","R-HSA-174178","R-HSA-174184","R-HSA-176407","R-HSA-176408","R-HSA-176409","R-HSA-176412","R-HSA-2467813","R-HSA-2559582","R-HSA-445095","R-HSA-6807878","R-HSA-445355","R-HSA-1912408","R-HSA-2559580","R-HSA-2559585","R-HSA-5687128","R-HSA-1368082","R-HSA-1368108","R-HSA-1660662","R-HSA-2129379","R-HSA-174800","R-HSA-418990","R-HSA-5576892","R-HSA-5576894","R-HSA-399719","R-HSA-3371571","R-HSA-877300","R-HSA-1650814","R-HSA-204005","R-HSA-5694530","R-HSA-69273","R-HSA-69656","R-HSA-2500257","R-HSA-5663220","R-HSA-68877","R-HSA-1483191","R-HSA-1971475","R-HSA-2022870","R-HSA-3560783","R-HSA-3560801","R-HSA-4420332","R-HSA-6788467","R-HSA-140837","R-HSA-140875","R-HSA-2022090","R-HSA-977606","R-HSA-5620916","R-HSA-211981","R-HSA-211935","R-HSA-211976","R-HSA-2162123","R-HSA-982772","R-HSA-5368286","R-HSA-5389840","R-HSA-5419276","R-HSA-430039","R-HSA-1461973","R-HSA-1461957","R-HSA-114508","R-HSA-196757","R-HSA-3000171","R-HSA-4641258","R-HSA-5620924","R-HSA-1566948","R-HSA-264876","R-HSA-1250196","R-HSA-1963642","R-HSA-1169408","R-HSA-156827","R-HSA-72649","R-HSA-72689","R-HSA-72695","R-HSA-72702","R-HSA-72706","R-HSA-5362517","R-HSA-109704","R-HSA-2033519","R-HSA-5654219","R-HSA-5654221","R-HSA-5654687","R-HSA-5654688","R-HSA-5654689","R-HSA-5654693","R-HSA-5654695","R-HSA-5654699","R-HSA-5654700","R-HSA-5655253","R-HSA-5654228","R-HSA-5654704","R-HSA-5654706","R-HSA-5654710","R-HSA-5654712","R-HSA-5654719","R-HSA-5654720","R-HSA-5655302","R-HSA-449147","R-HSA-210745","R-HSA-5423646","R-HSA-170822","R-HSA-532668","R-HSA-420499","R-HSA-416993","R-HSA-379726","R-HSA-909733","R-HSA-2514859","R-HSA-3371453","R-HSA-983170","R-HSA-1266695","R-HSA-201722","R-HSA-2299718","R-HSA-3214842","R-HSA-3247509","R-HSA-427359","R-HSA-5625886","R-HSA-73728","R-HSA-977225","R-HSA-1221632","R-HSA-171306","R-HSA-5693571","R-HSA-139853","R-HSA-2029485","R-HSA-2871809","R-HSA-418457","R-HSA-5218921","R-HSA-1660499","R-HSA-1855204","R-HSA-381426","R-HSA-205043","R-HSA-912694","R-HSA-933541","R-HSA-70614","R-HSA-70268","R-HSA-3000157","R-HSA-3000178","R-HSA-4641263","R-HSA-5620922","R-HSA-192456","R-HSA-75109","R-HSA-166016","R-HSA-1236974","R-HSA-166663","R-HSA-1592389","R-HSA-2151201","R-HSA-2426168","R-HSA-383280","R-HSA-5205685","R-HSA-2871796","R-HSA-450321","R-HSA-3295583","R-HSA-2122948","R-HSA-2691232","R-HSA-2979096","R-HSA-419037","R-HSA-445144","R-HSA-168276","R-HSA-180910","R-HSA-3301854","R-HSA-4570464","R-HSA-4615885","R-HSA-75876","R-HSA-162710","R-HSA-392451","R-HSA-512988","R-HSA-912526","R-HSA-1482922","R-HSA-418592","R-HSA-432142","R-HSA-1296072","R-HSA-1296041","R-HSA-997272","R-HSA-5675221","R-HSA-1236978","R-HSA-180585","R-HSA-211733","R-HSA-349425","R-HSA-350562","R-HSA-450408","R-HSA-4608870","R-HSA-4641257","R-HSA-5658442","R-HSA-68827","R-HSA-68949","R-HSA-69017","R-HSA-69229","R-HSA-69481","R-HSA-69601","R-HSA-180024","R-HSA-156711","R-HSA-5625740","R-HSA-5627117","R-HSA-5627123","R-HSA-416572","R-HSA-5625900","R-HSA-110312","R-HSA-110320","R-HSA-5651801","R-HSA-5655862","R-HSA-5656121","R-HSA-5656169","R-HSA-5696397","R-HSA-5696400","R-HSA-68962","R-HSA-2453902","R-HSA-159418","R-HSA-156902","R-HSA-1799339","R-HSA-192823","R-HSA-72764","R-HSA-198753","R-HSA-437239","R-HSA-168928","R-HSA-1660661","R-HSA-381771","R-HSA-1839117","R-HSA-186763","R-HSA-3232118","R-HSA-442660","R-HSA-352230","R-HSA-936964","R-HSA-937041","R-HSA-937072","R-HSA-2024096","R-HSA-3000170","R-HSA-113510","R-HSA-69205","R-HSA-166058","R-HSA-1538133","R-HSA-390522","R-HSA-5674400","R-HSA-190840","R-HSA-190861","R-HSA-380320","R-HSA-389957","R-HSA-389960","R-HSA-5617833","R-HSA-111447","R-HSA-5673000","R-HSA-446652","R-HSA-975110","R-HSA-432720","R-HSA-202430","R-HSA-420092","R-HSA-5218920","R-HSA-446193","R-HSA-75105","R-HSA-202427","R-HSA-389948","R-HSA-391160","R-HSA-428930","R-HSA-392851","R-HSA-418217","R-HSA-500657","R-HSA-373076","R-HSA-1963640","R-HSA-210993","R-HSA-5683826","R-HSA-354192","R-HSA-354194","R-HSA-372708","R-HSA-450302","R-HSA-156588","R-HSA-70221","R-HSA-68867","R-HSA-69298","R-HSA-69300","R-HSA-71403","R-HSA-77595","R-HSA-186797","R-HSA-3299685","R-HSA-5223345","R-HSA-1234176","R-HSA-156590","R-HSA-975577","R-HSA-191273","R-HSA-428540","R-HSA-416700","R-HSA-5576886","R-HSA-5099900","R-HSA-140534","R-HSA-373752","R-HSA-3000480","R-HSA-196299","R-HSA-3322077","R-HSA-1251985","R-HSA-5339716","R-HSA-5358747","R-HSA-5358749","R-HSA-5358751","R-HSA-5358752"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
