,features,importance_vals
500,R-HSA-198753,0.013664164471392723
22,R-HSA-1369062,0.01365935952468135
384,R-HSA-5654719,0.013629043159307913
414,R-HSA-418457,0.013562996130203828
301,R-HSA-445095,0.013561707059852778
264,R-HSA-1660516,0.013493957905448042
533,R-HSA-420092,0.013446056405009586
486,R-HSA-110320,0.01339256413790281
420,R-HSA-912694,0.013344825723452232
74,R-HSA-212300,0.013328061132924632
142,R-HSA-179409,0.013295616967370734
521,R-HSA-190840,0.013292551032209303
233,R-HSA-5610783,0.01327117829991039
148,R-HSA-5678895,0.01321041212620912
517,R-HSA-166058,0.013195156675064936
282,R-HSA-432040,0.013184473898581928
635,hsa.mir.135b,0.01317901060649092
313,R-HSA-418990,0.013134782064007595
372,R-HSA-5654688,0.013099334485013969
56,R-HSA-198933,0.012959106073249132
139,R-HSA-2022928,0.012951222569427046
554,R-HSA-68867,0.012932211580337026
459,R-HSA-1296072,0.01281370953489386
371,R-HSA-5654687,0.012624695997001254
493,R-HSA-68962,0.012592598812989308
111,R-HSA-5621575,0.012500041548992157
243,R-HSA-2173795,0.012471252562827431
526,R-HSA-5617833,0.012447318952763454
400,R-HSA-201722,0.012337593970878516
714,hsa.mir.31,0.012301895822129155
224,R-HSA-195253,0.012221174763399177
211,R-HSA-1632852,0.012046899835186196
40,R-HSA-69473,0.012045293424744159
332,R-HSA-4420332,0.012031719020596939
487,R-HSA-5651801,0.011981718817551154
154,R-HSA-212676,0.011971231027273462
270,R-HSA-5663213,0.011946146043592308
539,R-HSA-391160,0.011942046814074275
555,R-HSA-69298,0.011905902927974239
385,R-HSA-5654720,0.011868243733479176
91,R-HSA-420029,0.011852773841383168
402,R-HSA-3214842,0.011793556060292759
170,R-HSA-3214815,0.011789803389110603
767,hsa.mir.3607,0.011782265609072055
343,R-HSA-982772,0.011738144378177821
399,R-HSA-1266695,0.01172512096556602
952,hsa.mir.5683,0.011644905409193598
219,R-HSA-193648,0.011590090188547038
998,hsa.mir.6510,0.011570044725231128
221,R-HSA-174113,0.011510893296799623
561,R-HSA-5223345,0.011469498298502002
217,R-HSA-166208,0.011357429027848412
350,R-HSA-114508,0.01126662640424911
682,hsa.mir.210,0.011251131156022894
360,R-HSA-156827,0.011163475110661238
485,R-HSA-110312,0.011152209543506614
837,hsa.mir.449b,0.011139795112831053
260,R-HSA-5676594,0.011078402400889899
509,R-HSA-352230,0.011019226473290473
327,R-HSA-1483191,0.010977781567489728
542,R-HSA-418217,0.010961881807088503
545,R-HSA-1963640,0.010918842626488186
116,R-HSA-392170,0.010914155620266684
467,R-HSA-350562,0.01085974849993363
636,hsa.mir.139,0.01078478399762389
173,R-HSA-73762,0.010781787757296116
120,R-HSA-5610785,0.010745356164698024
528,R-HSA-5673000,0.010727920000790618
531,R-HSA-432720,0.010713880987677839
540,R-HSA-428930,0.010673689365939936
931,hsa.mir.545,0.01065848305763211
231,R-HSA-5607764,0.010640729526567156
328,R-HSA-1971475,0.010625717380607967
449,R-HSA-4570464,0.010604249602620257
196,R-HSA-167287,0.010582160632475279
274,R-HSA-4086400,0.010576915402780288
92,R-HSA-375276,0.010548654598533175
760,hsa.mir.33a,0.010545378359547613
499,R-HSA-72764,0.010535684975147888
417,R-HSA-1855204,0.010521879019215703
7,R-HSA-380270,0.010442459420928571
249,R-HSA-4085001,0.010420003963226919
516,R-HSA-69205,0.010317109590250766
518,R-HSA-1538133,0.010299558180849998
207,R-HSA-75955,0.010248938093427569
836,hsa.mir.449a,0.010203946999972686
853,hsa.mir.4645,0.010185909509309567
766,hsa.mir.3605,0.01016679486259818
44,R-HSA-72187,0.01013179019180825
807,hsa.mir.3926.1,0.01011624204547843
437,R-HSA-5205685,0.010037607778795064
287,R-HSA-70171,0.00995828140352387
94,R-HSA-456926,0.009905375855159946
321,R-HSA-5694530,0.009883000083718799
857,hsa.mir.4652,0.009878846666542812
445,R-HSA-445144,0.009822682307567448
795,hsa.mir.376c,0.009737420124642142
275,R-HSA-4641262,0.009698789560352451
646,hsa.mir.151b,0.009649381665221881
1074,hsa.mir.767,0.009644884168883436
1001,hsa.mir.6513,0.009616029465105385
236,R-HSA-1810476,0.009529808054794557
226,R-HSA-2122947,0.00949460868636379
322,R-HSA-69273,0.009470717972144485
430,R-HSA-166016,0.009344567535008537
303,R-HSA-445355,0.009273293290534638
733,hsa.mir.3170,0.009248987355967984
524,R-HSA-389957,0.009248302676714957
87,R-HSA-5693565,0.009225374038505834
659,hsa.mir.184,0.00917889436626865
59,R-HSA-611105,0.009148321145912632
731,hsa.mir.3158.1,0.009135494113288588
214,R-HSA-194840,0.009122362542257179
254,R-HSA-168638,0.009101188261183779
240,R-HSA-400206,0.009020915851579048
403,R-HSA-3247509,0.008997221874888056
911,hsa.mir.4999,0.008972553774074186
953,hsa.mir.5684,0.00897231039349208
346,R-HSA-5419276,0.008963855380061432
512,R-HSA-937072,0.008957489191379864
348,R-HSA-1461973,0.008948467400441586
279,R-HSA-163359,0.008888984668592457
609,hsa.mir.1249,0.008869245510577457
177,R-HSA-73863,0.00884209508949425
751,hsa.mir.320c.2,0.008831617571267998
286,R-HSA-193807,0.008818799411819782
307,R-HSA-5687128,0.00878367179109773
431,R-HSA-1236974,0.008774504414191142
187,R-HSA-167160,0.008764768845576327
450,R-HSA-4615885,0.008744978850936605
762,hsa.mir.342,0.008730042937386315
35,R-HSA-176187,0.008674513712103362
326,R-HSA-68877,0.008671987059424282
465,R-HSA-211733,0.008619040062185376
426,R-HSA-4641263,0.008609405926836188
447,R-HSA-180910,0.008542471655091503
981,hsa.mir.618,0.00847551847142313
423,R-HSA-70268,0.008398149606655352
984,hsa.mir.628,0.008384577531251125
560,R-HSA-3299685,0.008345707663684152
543,R-HSA-500657,0.008340005316422322
864,hsa.mir.4668,0.00832590909805731
146,R-HSA-5358346,0.00828215223402367
424,R-HSA-3000157,0.008206936494098045
740,hsa.mir.3190,0.008192661446519195
392,R-HSA-420499,0.008168674654443748
109,R-HSA-399956,0.008154753019334748
245,R-HSA-201451,0.008136392367669032
570,R-HSA-140534,0.00813231812644517
58,R-HSA-5628897,0.008052766822984267
529,R-HSA-446652,0.008045607463936904
859,hsa.mir.4658,0.008045146486256271
790,hsa.mir.374c,0.008040281317953486
562,R-HSA-1234176,0.008022444261005148
235,R-HSA-69231,0.007974037867388688
258,R-HSA-5669034,0.007969245965941809
349,R-HSA-1461957,0.007953049809730146
616,hsa.mir.1262,0.00794494238551124
775,hsa.mir.3653,0.007932696174975717
568,R-HSA-5576886,0.00789010946158669
174,R-HSA-73772,0.007840945175703383
150,R-HSA-3214841,0.007806469159222615
220,R-HSA-1170546,0.007806422825378832
105,R-HSA-389513,0.007785979012624011
9,R-HSA-442729,0.007769388479646295
4,R-HSA-1442490,0.007743358992156573
522,R-HSA-190861,0.007743257854162949
971,hsa.mir.582,0.007739357344980817
436,R-HSA-383280,0.007688392324728284
598,hsa.mir.1185.2,0.007678661766112782
546,R-HSA-210993,0.00766479186640936
62,R-HSA-182971,0.007658328932411678
411,R-HSA-139853,0.00764550487161614
451,R-HSA-75876,0.007635829424580152
18,R-HSA-194223,0.007624443785425683
996,hsa.mir.6509,0.007621334381692577
65,R-HSA-5654732,0.007594578904681839
886,hsa.mir.4762,0.007594109127385309
637,hsa.mir.142,0.00759026685875142
228,R-HSA-2871837,0.007516692189383321
215,R-HSA-983189,0.007507785698981024
93,R-HSA-416476,0.00746488407176912
13,R-HSA-5673001,0.007431531877009547
872,hsa.mir.4724,0.007426257051120047
102,R-HSA-373753,0.007372813964557281
386,R-HSA-5655302,0.0073445977832670905
578,R-HSA-5358749,0.0073234211678573045
800,hsa.mir.3910.2,0.007281278953887522
136,R-HSA-4419969,0.007239077874401118
1054,hsa.mir.6854,0.007237325629248516
54,R-HSA-429947,0.007212476782297017
130,R-HSA-1482925,0.007210369189033372
376,R-HSA-5654699,0.007127321317257156
574,R-HSA-3322077,0.007118473945665755
754,hsa.mir.328,0.007117934867637814
848,hsa.mir.455,0.0071068447761354035
280,R-HSA-163615,0.007061938625702169
748,hsa.mir.320b.1,0.00705914998834487
184,R-HSA-113418,0.007046349701122381
666,hsa.mir.191,0.0070441579466569235
756,hsa.mir.331,0.007033105894697656
368,R-HSA-2033519,0.007031569174578181
103,R-HSA-375165,0.007030814917234238
98,R-HSA-1433557,0.007018437204787915
165,R-HSA-5578749,0.007010070914984681
553,R-HSA-70221,0.007002025489928201
1017,hsa.mir.6733,0.006991556033899542
383,R-HSA-5654712,0.006900919459346824
141,R-HSA-1169091,0.00688507488113828
793,hsa.mir.376a.2,0.006882688385885558
910,hsa.mir.497,0.006844852864987843
250,R-HSA-977068,0.0068348795047495515
96,R-HSA-1227986,0.00682385940788663
480,R-HSA-5625740,0.006808982455113437
665,hsa.mir.190b,0.006802428664959734
817,hsa.mir.424,0.006760609138345899
416,R-HSA-1660499,0.006734411310462747
977,hsa.mir.605,0.006731043013496673
82,R-HSA-3928665,0.006729328694200376
758,hsa.mir.338,0.006705123167703278
29,R-HSA-983712,0.006702501606050646
892,hsa.mir.4777,0.006681150878866901
387,R-HSA-449147,0.006653467290889239
590,hsa.mir.105.1,0.006639253130133511
8,R-HSA-438066,0.006638928483698692
143,R-HSA-499943,0.006629813614008526
591,hsa.mir.105.2,0.006620519341813633
847,hsa.mir.454,0.006581161129015527
999,hsa.mir.6511b.1,0.0065788394847186285
1038,hsa.mir.6798,0.00657253230434435
409,R-HSA-171306,0.006543627506180201
90,R-HSA-2173791,0.006522202129417565
161,R-HSA-165054,0.006506759719941329
263,R-HSA-1660514,0.0064816176049498605
1094,hsa.mir.944,0.006472608704498271
6,R-HSA-380259,0.006469626207835972
429,R-HSA-75109,0.006459350585064385
361,R-HSA-72649,0.006433612841792637
290,R-HSA-174048,0.006414403614471666
1089,hsa.mir.934,0.006404549527796916
541,R-HSA-392851,0.006397123553251731
588,hsa.mir.103a.1,0.006391311360785039
955,hsa.mir.5687,0.006384909473708831
1091,hsa.mir.937,0.006384474947772105
621,hsa.mir.1277,0.006358869916875847
1036,hsa.mir.6793,0.006354771871701814
589,hsa.mir.103a.2,0.006346759077350725
643,hsa.mir.148b,0.006345092035990092
370,R-HSA-5654221,0.006344482563581551
377,R-HSA-5654700,0.00634276135424443
510,R-HSA-936964,0.006307043681008508
337,R-HSA-977606,0.006301992417138536
1092,hsa.mir.939,0.00628754565215786
104,R-HSA-389357,0.006263569428774644
47,R-HSA-5685942,0.006261317022726871
1007,hsa.mir.656,0.006259260298829759
362,R-HSA-72689,0.006207311618127278
293,R-HSA-174178,0.006200239575409796
262,R-HSA-975956,0.006182500186191646
668,hsa.mir.1914,0.00617674928958877
856,hsa.mir.4649,0.0061131158086936924
1080,hsa.mir.877,0.0060930101457779525
947,hsa.mir.556,0.0060842036819667555
938,hsa.mir.548j,0.006043584711742369
395,R-HSA-909733,0.006038332896278007
1076,hsa.mir.7706,0.006006241080576728
784,hsa.mir.3680.2,0.005996815664693713
901,hsa.mir.4797,0.005989601240726188
21,R-HSA-2142691,0.0059562188980635256
850,hsa.mir.4638,0.005937374459317652
212,R-HSA-917729,0.005901883059414104
752,hsa.mir.324,0.005892605297412956
144,R-HSA-3108214,0.00588530077424366
302,R-HSA-6807878,0.005858162988770346
16,R-HSA-389977,0.005855519051729061
85,R-HSA-6782135,0.005850005600223085
167,R-HSA-392517,0.005836662246510968
379,R-HSA-5654228,0.0058197429055871904
934,hsa.mir.548aw,0.005815951334880083
95,R-HSA-114604,0.005781224704696797
610,hsa.mir.1250,0.005760971749550663
779,hsa.mir.3662,0.005734847306157463
581,hsa.let.7d,0.005731278950952401
281,R-HSA-164378,0.005716095987008884
397,R-HSA-3371453,0.00571160688143209
43,R-HSA-72163,0.005701120086014271
359,R-HSA-1169408,0.005696641732647549
347,R-HSA-430039,0.005669967972498853
989,hsa.mir.642a,0.005664115388353821
839,hsa.mir.4501,0.005636029366432922
851,hsa.mir.4639,0.005611061309464276
24,R-HSA-163210,0.005592732638760935
735,hsa.mir.3174,0.0055819138918013775
970,hsa.mir.581,0.00557664915719215
159,R-HSA-5696394,0.005548169543781114
200,R-HSA-674695,0.005515834587771451
410,R-HSA-5693571,0.005501387453696225
1077,hsa.mir.7845,0.005482770864618942
67,R-HSA-912631,0.005455480164237088
476,R-HSA-69481,0.005451989172433969
107,R-HSA-3928664,0.005396691500063753
708,hsa.mir.3065,0.005396556689334098
1090,hsa.mir.935,0.005392204379722898
256,R-HSA-5357956,0.005365510167903267
230,R-HSA-400253,0.0053368683184089605
1027,hsa.mir.6762,0.005333821733947843
84,R-HSA-6781827,0.005332637028768659
975,hsa.mir.598,0.005326021687214961
974,hsa.mir.597,0.005325471850810572
244,R-HSA-2173796,0.005268401831090159
1033,hsa.mir.6783,0.005258880895125912
110,R-HSA-4420097,0.005257575374307635
842,hsa.mir.452,0.0052369515246391525
1039,hsa.mir.6802,0.005222794102592161
357,R-HSA-1250196,0.005205787455197424
216,R-HSA-165159,0.005203158889853512
1025,hsa.mir.676,0.005194945457005815
745,hsa.mir.3199.2,0.005192854970373446
638,hsa.mir.145,0.005176469521393301
190,R-HSA-167172,0.005172336193863885
160,R-HSA-5696395,0.005159452366642654
482,R-HSA-5627123,0.005119615724688629
611,hsa.mir.1251,0.005114770258660428
382,R-HSA-5654710,0.005112592361110728
914,hsa.mir.5003,0.005108547043346334
61,R-HSA-1433559,0.005108327899069991
525,R-HSA-389960,0.0051040108074084855
557,R-HSA-71403,0.005083645350532606
195,R-HSA-167246,0.005074691606132546
124,R-HSA-381676,0.005065005075784938
983,hsa.mir.627,0.005050740080550895
97,R-HSA-1257604,0.005042127117130804
1035,hsa.mir.6788,0.005028301024540269
253,R-HSA-2032785,0.005027805788340629
722,hsa.mir.3136,0.0050249289959901945
317,R-HSA-3371571,0.005006791567793698
801,hsa.mir.3912,0.005002047509105978
122,R-HSA-5632684,0.005000288518640445
356,R-HSA-264876,0.004997571737949329
713,hsa.mir.30c.2,0.004966310908566811
649,hsa.mir.153.2,0.00496432115425705
958,hsa.mir.5695,0.004956764035014203
458,R-HSA-432142,0.004953895944345277
838,hsa.mir.449c,0.004948331774030521
278,R-HSA-193368,0.0049194159632315855
898,hsa.mir.4789,0.0049072067043744024
483,R-HSA-416572,0.004892076211981475
191,R-HSA-167200,0.004884986428369303
710,hsa.mir.30a,0.004876347417593934
179,R-HSA-749476,0.004865307716536336
358,R-HSA-1963642,0.00486345486031496
490,R-HSA-5656169,0.004863277315162122
443,R-HSA-2979096,0.004849319098866545
738,hsa.mir.3187,0.00484341944073094
73,R-HSA-450604,0.004842899698996916
1067,hsa.mir.6895,0.004828836014203261
969,hsa.mir.580,0.004803831922035897
995,hsa.mir.6508,0.004780995129258372
502,R-HSA-168928,0.004771686869062251
367,R-HSA-109704,0.0047014764496998394
185,R-HSA-167152,0.004690891411155462
980,hsa.mir.616,0.004658443325251937
259,R-HSA-5668541,0.0046584278906084365
935,hsa.mir.548b,0.004648263804556336
396,R-HSA-2514859,0.004641662637004629
1072,hsa.mir.760,0.004611021768796491
949,hsa.mir.5581,0.004593928156464244
128,R-HSA-1482801,0.004580352017655969
441,R-HSA-2122948,0.004578117042692611
296,R-HSA-176408,0.004572472929721698
112,R-HSA-75892,0.004549493122249259
342,R-HSA-2162123,0.0045308904250850905
993,hsa.mir.6506,0.0045095349180337505
351,R-HSA-196757,0.00449101016507484
300,R-HSA-2559582,0.004463192523980979
692,hsa.mir.2277,0.00445247088366159
339,R-HSA-211981,0.004446749144362911
60,R-HSA-1236382,0.004446150746371131
66,R-HSA-5654733,0.004422716613044031
1095,hsa.mir.96,0.004416681979819259
1040,hsa.mir.6803,0.004405185048044586
959,hsa.mir.5696,0.004404657425693586
140,R-HSA-6799198,0.004397232375449676
973,hsa.mir.592,0.004394670653418871
418,R-HSA-381426,0.004372513000998879
771,hsa.mir.3616,0.004366404871689156
693,hsa.mir.2355,0.004363922647346499
497,R-HSA-1799339,0.0043401097925379875
709,hsa.mir.3074,0.004330102029953196
31,R-HSA-5578775,0.004323303173505337
158,R-HSA-110314,0.004302904499418218
11,R-HSA-5576893,0.004262405980225595
939,hsa.mir.548k,0.004241558397079643
744,hsa.mir.3199.1,0.004235427900654259
225,R-HSA-202424,0.00423408548682346
913,hsa.mir.5001,0.004232102882524486
796,hsa.mir.377,0.004224183482920125
106,R-HSA-3928662,0.004192312050290639
737,hsa.mir.3183,0.0041754446690902116
79,R-HSA-3214847,0.004165108990418958
765,hsa.mir.34a,0.004149924635348725
464,R-HSA-180585,0.004139357768872287
1003,hsa.mir.6515,0.004136075002606958
697,hsa.mir.26a.2,0.00413528729697191
780,hsa.mir.3664,0.004125501189209899
1053,hsa.mir.6852,0.0041084159522142725
676,hsa.mir.203b,0.004107225889492838
558,R-HSA-77595,0.004088369046694424
818,hsa.mir.425,0.004072234950872371
413,R-HSA-2871809,0.004063985295360908
868,hsa.mir.4690,0.00405609101173468
508,R-HSA-442660,0.004054809150547953
33,R-HSA-210991,0.004054531063884497
1078,hsa.mir.7854,0.004043337897601304
45,R-HSA-375170,0.004033227729960345
81,R-HSA-3928663,0.004032926192958257
23,R-HSA-917937,0.004031482509235502
341,R-HSA-211976,0.004028560117149027
746,hsa.mir.32,0.004011561009756406
936,hsa.mir.548ba,0.0040022994624450805
623,hsa.mir.1284,0.003999533977766987
918,hsa.mir.503,0.003995643327032212
625,hsa.mir.1291,0.003993865892407484
584,hsa.let.7g,0.003983935503056273
549,R-HSA-354194,0.003980675705388421
241,R-HSA-1181150,0.003963404920650646
232,R-HSA-5610780,0.003950158303487114
644,hsa.mir.149,0.00393457385347574
834,hsa.mir.4491,0.0039319232663001455
446,R-HSA-168276,0.003922237150909495
979,hsa.mir.615,0.003919474253270891
674,hsa.mir.19a,0.00391669965305482
832,hsa.mir.4470,0.0038992417242116064
1000,hsa.mir.6511b.2,0.0038868904317496344
78,R-HSA-2559586,0.0038739735998751714
712,hsa.mir.30c.1,0.0038710920317680574
768,hsa.mir.3610,0.003853309693295159
172,R-HSA-427413,0.003852478360531677
904,hsa.mir.485,0.0038479976159942453
432,R-HSA-166663,0.0038354666410305074
880,hsa.mir.4743,0.003833225935231894
586,hsa.mir.101.1,0.0038047680322779343
633,hsa.mir.130a,0.003796553831562051
77,R-HSA-2559584,0.003746514335871325
587,hsa.mir.101.2,0.003742804044732111
380,R-HSA-5654704,0.0037412319864233725
843,hsa.mir.4522,0.003727963908604579
814,hsa.mir.411,0.0037164058141934218
874,hsa.mir.4728,0.0037147419601933507
178,R-HSA-73980,0.003713640888236114
739,hsa.mir.3188,0.0037060442543588577
1084,hsa.mir.9.2,0.0036982758667727465
405,R-HSA-5625886,0.0036979857433470896
815,hsa.mir.412,0.003690120200662932
617,hsa.mir.1269a,0.003689007643479272
10,R-HSA-442982,0.0036842899890325497
101,R-HSA-2730905,0.0036699773382861166
119,R-HSA-4086398,0.003667873739032075
52,R-HSA-380108,0.00365971066581551
828,hsa.mir.4444.2,0.0036501399258668243
614,hsa.mir.1258,0.0036204785525478654
664,hsa.mir.18b,0.0036149805512832246
49,R-HSA-5693568,0.0036085761625145097
571,R-HSA-373752,0.003600177062180592
759,hsa.mir.339,0.0035974323602931692
565,R-HSA-191273,0.003596202774642734
720,hsa.mir.3130.1,0.003582171331245263
672,hsa.mir.196a.2,0.0035521500059985554
1075,hsa.mir.7705,0.003545478205269319
878,hsa.mir.4741,0.003533570194558706
683,hsa.mir.2110,0.0035246444156200596
822,hsa.mir.4423,0.0035217273408488835
607,hsa.mir.1245a,0.003503477316116914
992,hsa.mir.6503,0.0034937722180620767
723,hsa.mir.3140,0.0034929140565509442
193,R-HSA-167242,0.003492465778363112
619,hsa.mir.1270,0.0034712387996842153
718,hsa.mir.3127,0.003453197194896802
899,hsa.mir.4791,0.0034314077215094585
344,R-HSA-5368286,0.003430406162260624
498,R-HSA-192823,0.0034235148713196396
972,hsa.mir.585,0.0034172261488129153
551,R-HSA-450302,0.0034163942882514675
895,hsa.mir.4785,0.0034058700330206193
821,hsa.mir.433,0.0033989790464693213
556,R-HSA-69300,0.0033984752064134226
763,hsa.mir.345,0.0033881783390916098
685,hsa.mir.2115,0.00337427549646236
1041,hsa.mir.6806,0.003365473765552451
639,hsa.mir.1468,0.003350882625236409
83,R-HSA-6781823,0.003341019748877443
871,hsa.mir.4709,0.003296475651441142
308,R-HSA-1368082,0.0032910384163551496
1085,hsa.mir.9.3,0.0032858123842743224
1083,hsa.mir.9.1,0.0032819619519432307
530,R-HSA-975110,0.0032808371959981743
439,R-HSA-450321,0.0032617131777078613
778,hsa.mir.365b,0.003252367969544139
181,R-HSA-76066,0.0032458498304185923
694,hsa.mir.23b,0.003242736382089788
937,hsa.mir.548e,0.0032318407182901866
345,R-HSA-5389840,0.00323025161635087
642,hsa.mir.147b,0.0032259526431153065
592,hsa.mir.106a,0.003209180037229089
702,hsa.mir.29b.1,0.0032072354238698608
1052,hsa.mir.6842,0.003205011106620077
777,hsa.mir.365a,0.0032048227380983008
163,R-HSA-180746,0.0031999035777698736
747,hsa.mir.3200,0.0031988580459437798
1049,hsa.mir.6822,0.003180709118023515
982,hsa.mir.624,0.003171368747402994
791,hsa.mir.375,0.003144963614649896
908,hsa.mir.495,0.0031434455592352605
601,hsa.mir.1227,0.0031370066944509745
204,R-HSA-73776,0.003135301000729669
309,R-HSA-1368108,0.003132637740127393
865,hsa.mir.4670,0.0031154790380969644
917,hsa.mir.5010,0.003082470298700173
1081,hsa.mir.885,0.0030786568590337993
157,R-HSA-432722,0.0030736361939852942
311,R-HSA-2129379,0.0030725378602619456
724,hsa.mir.3143,0.003071735990233719
884,hsa.mir.4753,0.0030713775503681973
854,hsa.mir.4646,0.0030709746479988097
1050,hsa.mir.6833,0.0030686893176152807
472,R-HSA-68827,0.0030677516874857247
408,R-HSA-1221632,0.003063410033646505
242,R-HSA-2173788,0.0030606599802740675
628,hsa.mir.1295a,0.003047526244154142
149,R-HSA-901032,0.0030381959609258047
700,hsa.mir.296,0.0030331983230735206
5,R-HSA-2565942,0.003022926014728
651,hsa.mir.154,0.0030082954980548493
965,hsa.mir.574,0.0030053872791540926
1060,hsa.mir.6878,0.0030035750987008215
20,R-HSA-196741,0.0030014878098461395
42,R-HSA-159236,0.0029994762912792794
703,hsa.mir.29b.2,0.0029967687460293745
272,R-HSA-3238698,0.0029873553602328684
810,hsa.mir.3934,0.00297885952903016
597,hsa.mir.1181,0.0029747637939726702
329,R-HSA-2022870,0.0029747528220468666
887,hsa.mir.4763,0.00297383426775923
957,hsa.mir.5694,0.002970206166501157
